image,caption
3039675864_0b7961844d.jpg,A person rides a moped while women sit on a bench surrounded by pigeons.
3040033126_9f4b88261b.jpg,A brown dog leaps into water from a rock.
3040575300_0e4328d205.jpg,One man riding a surfboard and one man laying on a surfboard on light waves.
3041348852_872c027c16.jpg,"Five white and white and brown, muzzled dogs run across a green, grassy lawn."
3041384194_04316bd416.jpg,A very pale redheaded teen has her hand to her face thinking.
3041645937_ff7591d134.jpg,A man in a brown jacket looking off to the side.
3041689520_c481bdb20e.jpg,Three boys playing in the mud.
3042173467_14394234da.jpg,Two girls in evening wear are looking back and smiling.
3042381160_ffe2b16808.jpg,"A person at a computer, and five people in the seating area."
3042405316_ba3a01926b.jpg,A girl in a sweater diving into a pile of leaves.
3042483842_beb23828b9.jpg,A man in a leather coat and glasses smiles.
3042488474_0d2ec81eb8.jpg,The blond man looks at the camera while another man looks into his eyes.
3043501068_be58ac47e1.jpg,A motocross rider doing a jump in front of an audience.
3043685748_130db75e3b.jpg,A group of men on motorcycles round the corner on a racetrack.
3043904009_3b5e0412cd.jpg,two men in a dim room surrounded by several computers.
3043908909_bb54d2c08e.jpg,A gathering of people with computers and videocameras.
304408047_98bab3ea64.jpg,The brown dog watches as the black dog jumps in the grass.
3044359043_627488ddf0.jpg,A dog is jumping into a pool for a swim competition.
3044536048_e615466e7f.jpg,A man parasurfs in the ocean.
3044745642_1d0784ff29.jpg,Men in a khaki-colored tent outside in a rundown area.
3045613316_4e88862836.jpg,Three men are standing on a cliff overlooking mountains and the ocean.
3046190891_05c6ecd9b6.jpg,A person riding a surfboard comes up over a large wave.
3046429283_08de594901.jpg,A man in mostly leather clothing stands in a nighttime entertainment area.
3046430047_d7b10123d0.jpg,A man and two women dressed in costumes.
3046431231_dc48851062.jpg,"Four women dressed in costume, one with a pink wig, look to the left."
3046916429_8e2570b613.jpg,A woman holding a baby up and making a funny face.
3046949818_245b05f507.jpg,A soccer player prepares to tackle a player from the rival team.
3047144646_2252ff8e04.jpg,A group of people pose in a grassy field with their dogs.
3047264346_e24601bfbf.jpg,"A man dressed as "" Teen Wolf "" hugs a woman made up like a vampire."
3047749814_621ed0786b.jpg,A woman harnessed to a cable by a pulley.
3047751696_78c2efe5e6.jpg,A lady with glasses holds a baby who is looking up at her.
3048211972_db71d104c2.jpg,A brown dog is making its way through a pile of junk.
3048380686_732db55281.jpg,A hockey player tries to make a goal while the goalie and another player look on.
3048461682_e89f81b1c7.jpg,A small white dog is jumping over a branch on the ground covered with leaves.
3048597471_5697538daf.jpg,A dark brow dog holds an orange ball in his mouth while walking through water.
3048821353_83d4c0cbb9.jpg,A man in a green shirt attempts a back flip with the help of his friend.
3050114829_18bc5a6d7c.jpg,A person is surfing under a large wave.
3050264832_4215f2b398.jpg,A crowd stands in the background watching someone sliding down a ramp on a board.
3050606344_af711c726c.jpg,A man goes through whitewater in a kayak.
3050650135_23f9d9d2f8.jpg,A man in a number ten jersey kicks a soccer ball while another team member watches.
3051125715_db76cebd1e.jpg,Birds are fleeing a rock that has recently been splashed by heavy waves.
3051341320_1d0166e775.jpg,A large group of people are riding on a blue roller coaster.
3051384385_c5c850c1f8.jpg,A boy wearing blue is standing in the middle of a room holding a plate above his head.
305199420_89f6ddd778.jpg,Two first responders carrying an injured girl.
3051998298_38da5746fa.jpg,A man catches a football in midair while jumping into a pool.
3052038928_9f53aa2084.jpg,A man and a woman sit on a couch and look at each other while three other men stand by.
3052104757_d1cf646935.jpg,A four wheeler jumping cars.
3052196390_c59dd24ca8.jpg,A group of children playing in a water fountain.
3053743109_a2d780c0d2.jpg,a group of athletes playing a basketball game.
3053785363_50392f2c53.jpg,five female hockey players are scrambling for the ball around the goal mouth.
3053916979_848d32261b.jpg,A man in a black shirt stares at a swordsman.
3054200086_657d4398e8.jpg,A hockey player skates forward with the puck as an opponent watches from nearby on the ice rink.
3054989420_3e755ca352.jpg,Children are playing with leaves in the autumn.
3055716848_b253324afc.jpg,A man jumps off of his skateboard on the top of a cement ramp.
3056530884_27766059bc.jpg,Two girls are swinging together on a tire swing.
3057497487_57ecc60ff1.jpg,A person sitting in an airplane display.
305749904_54a612fd1a.jpg,"A man is wearing a shirt that reads, "" Mambo "" with an image of a baby and a teddy bear."
3057618932_3b80ae85de.jpg,A cyclist is attempting to go down the steps on his bike.
3057770908_3fd97f79f9.jpg,A little girl in blue is smiling whilst playing on a rope swing.
3057862887_135c61816a.jpg,A man and a young boy sitting down.
3058439373_9276a4702a.jpg,A crowd of people stand looking at somthing in a European courtyard.
3058627443_1d57ff0a2c.jpg,A man is tumbling into the water having fallen off a surfboard.
3060519665_4d6b9a51b2.jpg,A group of children stand outside in front of two large tires.
3060594966_030658d318.jpg,A child wearing a blue shirt is walking on the street holding up two fingers.
3060969260_08f43e4f4f.jpg,One biker is running with their bike while another is riding around them.
3061481868_d1e00b1f2e.jpg,Two people are on a black motorcycle driving very fast.
3062173277_bfb5ef4c45.jpg,A rowing team races forward in competition with the motivation of their leader in front of the boat.
3062273350_fd66106f21.jpg,a group of old men walking down the street.
306315650_e064f5c677.jpg,An Indian woman stands in an outdoor marketplace.
306318683_5f1f875191.jpg,A boy carrying an open box crosses a bridge over a road.
3063544435_10516c6937.jpg,A team of rowers propel their boat forward with their paddles in the water.
3064383768_f6838f57da.jpg,A surfer in a wetsuite jumps waves.
3065560742_f6e266ccd9.jpg,The two hockey players are down on the ice.
3066338314_2c3fb731d1.jpg,A man sits at a table.
3066429707_842e50b8f7.jpg,A girl 's red shoe sole is shown as the soccer ball flies through the air.
3066491113_86569e15be.jpg,A black dog following a tan dog fetching a large shallow bowl.
3067885047_f69d90c35b.jpg,four children are outside in a line all in a crab position.
3068407619_5207b26986.jpg,A person leaning over while windsurfing.
3068735836_872fba3068.jpg,A man does a wheelie on a motorcycle while a crowd watches.
3068945309_ff0973e859.jpg,A basketball player takes a shot.
3068994801_b2bc079e67.jpg,A girl in vibrant colors is walking her bike in a dark area.
3069037969_bb7319e0dc.jpg,A black and white dog swimming in the pool.
3069216757_c419b3898e.jpg,A girl in a pink striped shirt poses for the camera.
3069282021_e05e1829f3.jpg,Dogs racing in a professional dog race.
3069786374_804e1123ac.jpg,Cheerleaders are performing in a gym.
3070011270_390e597783.jpg,A black dog with brown on his face is swimming.
3070031806_3d587c2a66.jpg,A man and 4 dogs playing on the beach.
3070130228_67dcfee9ae.jpg,Two football players in hike formation.
3070274658_fc39fd4f84.jpg,The men are sitting around a fire.
3070485870_eab1a75c6f.jpg,A snowboarder is jumping over a snow slope.
3070713991_8696796937.jpg,A boy jumping off of old tires.
3072114570_e1c0127529.jpg,A boy rides down the street with a younger boy behind him on the same bike.
3072611047_109bf8b7c3.jpg,Two children jumping into a body of water.
3072730593_b7322d2e05.jpg,A woman is wearing a velvet burgundy hat with a large peach feather.
307301755_48919ef1b2.jpg,A man in a blue cap is sitting on a stool under a tree.
307321761_606fc91673.jpg,A yellow dog stands in a road surrounded by children in blue shirts.
307327914_f98f576adb.jpg,A man wearing a blue shirt and glasses.
3073535022_4af81f360c.jpg,A surfer in a yellow shirt riding a wave on a white surfboard.
3073579130_7c95d16a7f.jpg,A man with a head covering.
3074265400_bf9e10621e.jpg,A group of people are in front of a building with flags.
3074617663_2f2634081d.jpg,A dog is digging a hole in the sand.
3074842262_62b1b2168c.jpg,A boy with blue shirt kicking off dead leaves from a pile of leaves.
3075068274_2a28a5263b.jpg,A person in a plaid shirt riding a skateboard on a half-pipe.
3076052114_233f42ae5b.jpg,Two black dogs run in a grass field with two white sheep in the background.
3077166963_fe172c709d.jpg,A girl stands on two logs as she photographs the field.
3077781040_bc27778609.jpg,A biker is running with his bike in his hands up a ramp.
3078229723_2aa52600de.jpg,Man holds the hand of two children.
3078844565_16e9cdcea2.jpg,A man in jeans and a white shirt is standing near a rock formation with his back to the camera.
3079073247_97e88e2eb7.jpg,A man standing on a motorcycle doing a stunt.
3079341641_f65f6b0f8b.jpg,"Two little girls in a hallway, a woman standing in the background."
3079786914_fe598b0e54.jpg,Small children play inside a small yellow and blue tube.
3079787482_0757e9d167.jpg,A young child is being held by another child looking straight at us.
3079917032_3cfacb2fd7.jpg,A woman in a red sweater walks by two younger women talking near a busy street.
3080056515_3013830309.jpg,One person is whispering to another.
308014594_f1d5e75507.jpg,Two Japanese ladies with colorful kimonos on them.
3080891382_edf83dde18.jpg,A child in green winter clothes is holding his or her hand up while two other children look at him or her.
3081182021_22cfa18dd4.jpg,a bike rider jumping into the air over a wooden ramp.
3081363964_d404eccae8.jpg,A dog grinning at the camera.
3081734118_6f2090215c.jpg,A brown and white dog on a road with its mouth open near a tennis ball.
3082196097_2d15455b00.jpg,A singer and guitarist performing.
3082474922_9c3533eaf6.jpg,A boy with a red hat pushing a snowploe through the snow.
308307853_5a51fbdecc.jpg,A white dog is running around a tumbleweed on a sand dune.
3084010872_cbc3ea8239.jpg,A man and a woman are standing next to each other and the woman has a drink in her hand.
3084011664_76d37c6559.jpg,a man and a woman posing for a picture.
3084149186_4bc08b0752.jpg,a free climber is hanging from a rock whilst being watched by a man in a green t-shirt.
3084711346_fda0f5a3e6.jpg,A man next to a woman holding a megaphone.
3084731832_8e518e320d.jpg,a tan dog walking around in the snow.
308487515_7852928f90.jpg,"A small, pale bird bends down to examine a crumb."
3085226474_62aba51179.jpg,People in a dance.
3085667767_66041b202e.jpg,A surfer is 90 degrees to the water.
3085667865_fa001816be.jpg,A man flies into the air with his surfboard.
3085973779_29f44fbdaa.jpg,A boy standing in front of a multi-colored statue.
3086507638_d8a2cd0ac3.jpg,Three dogs are running through the water.
3086523890_fd9394af8b.jpg,A brown dog is jumping on top of a smaller white dog and there is a colorful ball on the floor.
3086526292_f799d237c7.jpg,Three children 's legs are shown as they stand near a mess of silly string.
3086790344_9487c58624.jpg,A girl swims in the blue-green waters.
3086810882_94036f4475.jpg,a small dog jumping along the sand.
3087095548_6df7c2a8ed.jpg,Many people standing on a bridge over murky water.
3088074124_481139dc92.jpg,an indian man in a white costume is talking to three women in colorful saris.
3088322308_b0c940b3a3.jpg,"A man, woman, and two girls walk on the beach barefoot."
3088399255_1bd9a6aa04.jpg,Horses being ridden over green grass and jumping an obstacle.
3088572348_264c47f78c.jpg,A man is riding a red windsurfer.
3088677667_4a8befb70e.jpg,A group of people are looking angry and several have on face masks.
3088922727_4bdf2ccc94.jpg,A couple in old fashioned clothes sitting at a table outside.
3089107423_81a24eaf18.jpg,A man is operating a television camera high up in a crowded stadium.
308956341_642589e9cc.jpg,A black dog shaking off water.
3089742441_d42531c14f.jpg,Man and woman wear fur coats while walking down brick road.
3089842255_359ccf5c40.jpg,A girl jumps against a punching bag in a field.
3090386315_87ed417814.jpg,A dog with a collar and tag runs with its tongue out on a path.
3090398639_68c0dfa9a5.jpg,A person wearing red rides a bicycle over a dirt path.
309049466_1d7e7d5fc2.jpg,A dog with a Frisbee in the snow.
3090593241_93a975fe2b.jpg,A crowd of people are lining up outside a stadium.
3090600019_8808fe7a9d.jpg,A man dresses as a prisoner and a woman dressed as a cop on a sidewalk.
3090957866_f1b2b7f214.jpg,A lady in winter wear carrying a purse walks down the sidewalk.
3091177347_58c85c1c3b.jpg,A photographer is takeing a picture of a bird mobile.
3091580843_178042c50b.jpg,A man walking down a street with Asian shops.
3091594712_2166604334.jpg,A little girl wearing a blue dress stands in front of the mirror to do her makeup.
3091912922_0d6ebc8f6a.jpg,A dog runs with a yellow toy in its mouth.
3091921457_83eee69591.jpg,Children are staring out the window of a blue building with red shutters.
3091962081_194f2f3bd4.jpg,A man with glasses wearing all black sits on grass surrounded by other people.
3092200805_dd1f83ddbe.jpg,Two men in two canoes are sitting in a lake.
3092370204_029b6bc10a.jpg,a group of teenagers are dancing on a wooden floor.
309238565_2d5d8dc8bf.jpg,Family purchasing standing at a vending machine.
3093970461_825b0cac2f.jpg,Two females are in an embrace on the street aside a beach.
3093971101_543237971d.jpg,Guy in black and blue wetsuit surfing.
3094064787_aed1666fc9.jpg,Two dogs are running on some grass.
3094278545_febac56382.jpg,A girl wears a fancy dress and a tiara.
309430053_cc58bcc36a.jpg,"A boat floats near someone swimming in clear, blue water."
3094568845_d0b56c5651.jpg,a racer skids out.
3095137758_bdd1e613dd.jpg,A man dressed like Santa is riding in a carriage during a parade.
3096163135_584901a5ae.jpg,A child is wearing a red hat shaped like a hand.
309687244_4bdf3b591f.jpg,A man in a gray shirt climbs a large rock wall.
3096918227_f9d26a7db2.jpg,A skateboarder makes a high jump.
3097171315_0ba7d283b1.jpg,A group of people enter a fancy golden living room.
3097196395_ec06075389.jpg,two dogs race across the track.
309771854_952aabe3cc.jpg,Two black-robed young men stand on the steps in front of a building.
3098336319_a7e5b061d0.jpg,A snowboarder is grinding down a long concrete rail.
3098707588_5096d20397.jpg,"Two men dressed for a wedding laugh at the camera, with beverages in hand."
3098714492_19939e3b19.jpg,A bride and two bridesmaids stand beside a groom and four groomsmen.
3099091086_f75f0ce09d.jpg,A march to protest the construction of a coal power plant.
3099264059_21653e2536.jpg,A snowboarder jumping off a tall brick building.
3099504809_565e17e49d.jpg,A man is climbing up a large rocky mountain.
3099694681_19a72c8bdc.jpg,A group of people are playing instruments while sitting at a table.
3099923914_fd450f6d51.jpg,People are drinking and walking in front of a brick building.
3099965396_2a0018cb9e.jpg,An old man in a black trench coat standing in a marketplace.
3100251515_c68027cc22.jpg,A group of protesters picket in the road.
3100442775_6e2659b973.jpg,A guy is doing a bike trick in a park.
3101378069_f8caa14c0a.jpg,A lady rows a canoe filled with things.
3101796900_59c15e0edc.jpg,A lack dog and a brown and white dog run on a gravel surface with something red underfoot.
310213587_778fe8fb5b.jpg,A man drinking a beverage and holding a plastic bag far away from the other people.
3102204862_f1d220230b.jpg,A wrestler is being held in the air by another man in the ring.
310260324_7f941814bc.jpg,A group of young men watching something.
3103185190_eb8729c166.jpg,A girl leaps on a mountaintop.
3103264875_2a8d534abc.jpg,A dog running with his tongue out.
3103340819_46de7954a9.jpg,Two people wearing hoodies huddle on a doorstep in the rain.
3103587323_7f093d5b90.jpg,A little boy sits on the tail of a fake alligator.
3104400277_1524e4f758.jpg,Four dirt bike riders are riding on a dirt road.
3104690333_4314d979de.jpg,"Two children, warmly dressed, are playing in the snow."
3104909823_0f41dd8be6.jpg,Two men dressed jackets and hats are standing on a terrace.
3105315670_5f86f73753.jpg,A woman walks on a city street.
3105623068_392b767a7b.jpg,A woman in a white shirt and black cropped pants climbs a rock wall.
3105691757_817083b0a6.jpg,A man walks down a busy city street with men dressed in Santa Claus costumes.
3105929913_94a6882e25.jpg,Four people with shaved heads and white robes pose their hands in prayer.
3106223494_52d4d2d75d.jpg,A man in a Santa suit wearing a red and neon yellow mask and horns.
3106340185_80d0cb770a.jpg,A shirtless man looks out a window.
3106562372_e349a27764.jpg,a girl jumps into the air while another girl watches.
3106791484_13e18c33d8.jpg,a little boy jumps onto a bed.
3106883334_419f3fb16f.jpg,one tan dog running on the grass with a brown dog running close behind.
3107059919_0594269f72.jpg,"A little girl barefoot, wearing a white shirt and brown skirt runs along the sandy shoreline."
310715139_7f05468042.jpg,A furry white dog playing in the sand.
310728631_155c3bbeea.jpg,A flock of birds flying past a chinese mural on a building.
3107368071_724613fc4f.jpg,A crowd of children point towards an object to the right of the frame.
3107463441_7c68606450.jpg,A man and woman assemble a metal structure.
3107513635_fe8a21f148.jpg,A photo of a train platform on a chilly day.
3107889179_106d223345.jpg,an old lady and a child are sitting at an ornate green table whilst being served by food by an African person.
3108197858_441ff38565.jpg,A group of kids singing and putting their hands in the air.
3108378861_d2214d971e.jpg,A man and woman wearing white shirts and jeans resting on a rocky surface.
3108544687_c7115823f5.jpg,A man and a woman dressed in jeans and white shirts sit and look off into the distance of a rocky terrain.
3108732084_565b423162.jpg,A person on a green board is snowboarding in midair.
3109124656_626b596d5e.jpg,A couple sitting together on a flowered sofa with an older woman.
3109136206_f7d201b368.jpg,A brown dog is starting to walk into water.
3109268897_d43797fc6a.jpg,An older Asian man wearing an embroidered ski cap poses for a picture.
3109688427_d2e702456c.jpg,A man and two young girls in a forest.
3109704348_c6416244ce.jpg,Men play football.
3109780402_dbae082dc5.jpg,Two girls crouch in a small stall.
3110018626_307a123b59.jpg,Two dogs are running in a field.
3110174991_a4b05f8a46.jpg,A man is helping someone put on a fancy robe.
3110614694_fecc23ca65.jpg,A dog running across the snow with a snowball in its mouth.
3110649716_c17e14670e.jpg,A man helps tie a red ribbon around another man 's right arm during a street parade.
3111208043_dbe8e87fa1.jpg,A man running on a track.
3111402233_6285bcba7a.jpg,"A brown, wet dog shaking off the water."
311146855_0b65fdb169.jpg,A man and a woman with feathers on her head dance.
3111482098_11c0f4f309.jpg,A person on a large wheeled vehicle drives through an orange desert landscape.
3111502208_71e2a414f5.jpg,Two girls are battling it out in a roller derby race with other competitors and the referee behind them.
3111897772_5211a37a02.jpg,Four women dressed in long colorful skirts and winter clothes are dancing on the street.
311196733_03966b4836.jpg,"A yellow car, a man in it looking to the back where steam is coming out."
3112635165_2d614d7c1a.jpg,A black and white dog laying down with a big stick under its paw.
311267421_e204e643cf.jpg,Two dogs are running in a grassy field.
3113769557_9edbb8275c.jpg,A woman stands tall in front of a glass display while another woman takes a picture of something.
3114944484_28b5bb9842.jpg,A group of people are facing away from the camera.
3115174046_9e96b9ce47.jpg,A skateboarder flies off the stairs.
3115354165_44dbeec6c1.jpg,A skateboarder in the air.
3115901702_f07aa0ef74.jpg,Several ladies talking together.
3116011063_f4071ccce6.jpg,A surfer flies over a crashing wave.
3116039960_54d1d68145.jpg,A girl in red shirt holds a green balloon in a crowd.
3116379964_86986750af.jpg,A dog looks on as a woman eats.
3116731299_6139b25c18.jpg,A little dog is carrying a small twig in its mouth.
3116769029_f5a76f04ba.jpg,A boy throws red and orange leaves into the air.
3116985493_04b1dc3345.jpg,A woman and a child play in the water.
3117336911_a729f42869.jpg,Swimmers move through the water.
3118425885_f0cc035032.jpg,A blond woman is eating in a busy restaurant.
3118505332_b0792489b5.jpg,a man and a woman posing for a picture.
3119696225_b289efaec8.jpg,A biker makes a jump across from a city beach.
3119875880_22f9129a1c.jpg,A boy crawls through a rock tunnel with his brother and father behind him.
3119887391_212f379797.jpg,A man and a woman laughing.
3119887967_271a097464.jpg,One man is posing with arms outstretched and finger pointed while another stares from behind him.
3119903318_d032141839.jpg,A man wearing no shirt stands on a stage with fire in the background.
3119913014_688d4997d7.jpg,A man is standing with his arms spread wide and an open vest exposing his chest.
3120189281_1938460e85.jpg,A man and a child walk through the snow with two dogs.
3120266797_47e7d91614.jpg,"a photographer stand to the left of a tree in a field, whist four other people stand to the right on a sunny day."
3120953244_b00b152246.jpg,A little boy and a little girl are playing outside with bubbles.
3121482932_f77ca12c01.jpg,A man in jeans is riding an ATV over sand.
3121521593_18f0ec14f7.jpg,A woman leaning her head on the shoulder of another woman.
312156254_ef31dca5ed.jpg,A black dog pounces on a ball in the leaves.
3122497129_d08f5729b8.jpg,Two dogs fighting in the snow.
3122579598_14841c038a.jpg,Two boys and a white dog stand in a park.
3122606953_a979dd3d33.jpg,Two black dogs walking through the snow.
3122773470_b622205948.jpg,A group of people walk in a line through a field next to a forest.
3122938209_2b2c6c1fab.jpg,A man dressed in black rides a green bike.
3123351642_3794f2f601.jpg,"A snowboarder in midair, after jumping a ramp."
3123526484_02952e40fc.jpg,A man and a woman standing on a city street.
3123770450_cedc16d162.jpg,A deer looks at 5 turkeys in the snow.
3124838157_7ef96745b7.jpg,A short woman poses between two tall men in front of a store that 's going out of busines.
3124964754_2e8a98fb09.jpg,Man does a skateboard trick on green barrel.
3125041578_c1f2d73b6d.jpg,"An ice speed skater is skating on the ice wearing a red, blue, and grey uniform."
3125158798_0743dae56e.jpg,A man and woman pose together on a cobblestone street.
3125309108_1011486589.jpg,A soccer team is holding up on player in victory.
3125628091_25a31709df.jpg,A small child wearing a green long sleeved top lays with her head on a pillow.
3126225245_96cd2c053f.jpg,A young toddler boy dances with bubbles at an inside play area.
3126681108_f88128699c.jpg,A young girl is shoveling snow in front of a house.
3126724531_f483e1b92a.jpg,A surfer catches a large wave.
3126752627_dc2d6674da.jpg,A basketball player tries to block another.
3126795109_73920ed5dc.jpg,A basketball player holding a ball with Miami 5 on his shirt.
3126981064_1e803c3d7f.jpg,A man in a wetsuit surfing.
3127142756_bf0bfcb571.jpg,Two black dogs jump in the snow.
3127614086_9f1d3cf73d.jpg,Fast paced basketball action.
3127629248_a955b5763b.jpg,"Four basketball players, in front of a crowd."
3127888173_9a9a8ac3bd.jpg,Three children are standing with baskets on numbered blocks.
3128856481_86e5df4160.jpg,A white duck is spreading its wings while sitting on the water.
3130064588_6d1d3fa2dd.jpg,Two boys sitting on a boat in the water.
3130093622_362f32f2bb.jpg,A dog is running through the snow.
313051099_1bb87d6c56.jpg,A closeup photo of a brown dog chewing on a muddy stick.
3130970054_04a3865c43.jpg,"Four children jumping in a swimming pool, with only two wearing water wings."
3131107810_7e9b96cddc.jpg,Four children huddle under a blanket.
3131160589_dc73c209b7.jpg,A man in a red suit climbs a rock wall.
3131632154_098f86f4cb.jpg,Two black dogs in the snow.
3131990048_369b081021.jpg,A falcon pursues a small rodent as it flees through the grass.
3132006797_04822b5866.jpg,Three children playing on a floor with toys.
3132619510_7dfc947d25.jpg,Two dogs running along a fence.
3133044777_8cc930a4ec.jpg,A man selling produce on the street.
313326614_b2adbe59e0.jpg,A man in a red jacket is standing at the top of the stadium steps.
3133403457_95dfe11da1.jpg,A young boy is posing with incredible hulk gloves on.
3134092148_151154139a.jpg,A man is surfing on a white surfboard with his hands upraised.
3134387321_3a253224c1.jpg,A girl holds a glass and has a girl on her right and a boy on her left looking into the camera.
3134387513_ceb75bea0a.jpg,A guy and a female with drinks in hand.
3134585858_a8c3493ca5.jpg,A man and a woman wearing black wool coats.
3134586018_ae03ba20a0.jpg,"A man and woman pose for a picture together, with neither smiling."
3135504530_0f4130d8f8.jpg,two asian girls laughing together.
3136043366_b3f8607a0e.jpg,A football team in blue uniforms run out of a smoke cloud.
3136404885_f4d8f1d15a.jpg,Two men are walking towards a building with a huge car painted on it.
3136674757_57406c305c.jpg,An older man is hugging a younger girl.
3137061312_eb5fdcf3fd.jpg,A train approaches in a dimly lit subway.
3138399980_d6ab8b2272.jpg,A person wearing an orange shirt has her hand in the air as others watch.
3138433655_ea1d59e5b7.jpg,A group of children doing a dance.
3138562460_44227a35cf.jpg,A brown and white horse runs quickly.
3138746531_f6b816c126.jpg,Several people read by a campfire at night.
3139118874_599b30b116.jpg,"Two girls stand in front of a Christmas tree, with their arms around each other."
3139160252_75109e9e05.jpg,Three women are posing for a photo in front of a christmas tree.
3139389284_f01bd4c236.jpg,A little white dog jumping on the ground.
3139393607_f0a54ca46d.jpg,A person wearing a black sweatshirt and red pants is riding on a snowboard on a green box.
3139837262_fe5ee7ccd9.jpg,a boy in black snow pants and a brown jacket is diving onto a blue sledge in front of a wooden fence.
3139876823_859c7d7c23.jpg,A man skis down a snowy hill.
3141293960_74459f0a24.jpg,A man wearing a red shirt is skateboarding.
3141613533_595723208d.jpg,Two people stand on a harvested field in cold weather.
3142055158_01b9e4caa4.jpg,A man runs on a field with the ball and a man in a striped shirt is on the ground.
3143155555_32b6d24f34.jpg,Two babies sitting on a playmat reaching for something.
3143159297_6f2f663ea6.jpg,Adult man holds toddler.
3143574389_8a4048fbe2.jpg,A crowd of people containing some people who are smiling and some who are taking photographs.
3143765063_a7761b16d3.jpg,A man in a pointed red hat holds a white umbrella.
3143953179_1c08c023a5.jpg,Kids play in the snow while parents watch.
3143980056_7a64a94b58.jpg,A baby touching a woman 's face.
3143982558_9e2d44c155.jpg,A baby sitting next to a very old woman.
3143991972_7193381aeb.jpg,A woman monitoring a baby as it plays with nearby luggage.
3144705706_391d7b77c7.jpg,Child playing in a snow mound in the street.
3145869775_85dfae43bd.jpg,A woman in a short skirt and boots.
3145967309_b33abe4d84.jpg,A man and woman are dancing nearby others who are doing the same.
314603661_51e05e0e24.jpg,A brown dog with big ears walks across the carpet after a brown toy.
3146232740_df3da0163b.jpg,A black and white dog with a stick in its mouth is swimming.
3146355833_1b7fc80210.jpg,A girl holds up a yellow balloon animal.
3146630574_05d9ebbed1.jpg,A dog is running along a beach with a red object in its mouth.
314685044_da4390728e.jpg,A woman in a coat reclines next to a payphone.
3146937399_8c046b7b1a.jpg,Two girls are walking by a tree in front of a brick building.
3147217787_ed21cd4990.jpg,A man in a white jersey is slam dunking a basketball.
3147758035_e8a70818cb.jpg,A man on a bicycle and a man on foot in a crosswalk.
3148193539_de9dd48fc8.jpg,Three boys climb on a slide.
3148286846_40ae914172.jpg,Two children are playing in a green boat on the grass.
3148571800_c5515e6c3d.jpg,A man is playing with fire in front of a group of people.
3148811252_2fa9490a04.jpg,Man with a basketball in a Florida uniform.
3149038044_c7c94688c6.jpg,Two boys playing flag football with purple jerseys.
314904143_5a216a192b.jpg,A woman climbing a rocky cliff.
314940358_ec1958dc1d.jpg,A man wearing glasses looks down and smiles.
3149804151_1cc8d10783.jpg,Two dirtbikers are taking their motorbikes through a snowy path.
315021440_122d56ebd7.jpg,Two dogs running along dirt path.
3150252702_828a570d46.jpg,A snowboarder flies off a huge jump.
3150380412_7021e5444a.jpg,A wet dog is splashing through shallow water.
3150659152_2ace03690b.jpg,A man in a blue canoe navigates in a wetland with tall palm fronds.
3150742439_b8a352e1e0.jpg,A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it.
315125146_d9a8e60061.jpg,A dog pulls at the sleeve of a man in a leather coat.
3151365121_e2a685a666.jpg,A dog walks along a beach.
3151492269_28d8edaa68.jpg,Two dogs in a yard.
3151860914_46e30cd5ea.jpg,A boy and a dog play with a stick.
3152317129_177b4678b7.jpg,A young child in a pool wearing a life vest.
3153067758_53f003b1df.jpg,A person riding transit ( catching? ) a paper bag.
3153828367_5fc2c37c07.jpg,A little girl is sitting on Santa 's lap.
3154152744_4e93ec8a62.jpg,Two black dogs run through the snow with a red toy in one dog 's mouth.
3154293126_e52bd07524.jpg,A snowboarder in midair.
3154641421_d1b9b8c24c.jpg,A basketball player takes a shot.
3154693053_cfcd05c226.jpg,a basketball player dribbles the ball.
3154886184_ac842655b6.jpg,A skateboarder in the air straddling his upside-down skateboard.
3155279929_d1cddbe7cf.jpg,A dog is shaking itself dry on the beach next to the ocean.
3155361712_2cbf59c78e.jpg,A man wearing camo pants and a grey jacket snowboarding near a wooded area.
3155365418_43df5486f9.jpg,A person in an orange parka soaring through the air on a snowboard.
3155390408_8e1a81efb2.jpg,A dog leaps up to catch a blue and tan ball.
3155400369_69e3d6d70f.jpg,Marching band dressed in yellow and green march on the field.
3155451946_c0862c70cb.jpg,The basketball player in white holds the ball.
3155501473_510f9c9f6b.jpg,A mother is asking her daughter to make a nice face for the camera.
3155657768_b83a7831e5.jpg,A group of children play together in a fenced yard as an adult watches.
3156113206_53c2a7b5d8.jpg,Three males walk on rocks by a stream.
3156406419_38fbd52007.jpg,A person skiing downhill.
3156991513_3bf03333d8.jpg,A man is riding a bicycle on a dirt path.
3157039116_d82da4e66b.jpg,A boy in a blue shirt is standing at the foot of a hill with a snowball in his hand.
3157622277_9f59b4f62f.jpg,A hockey fight.
3158680604_c1f99b3946.jpg,A man and two women are busying themselves in the kitchen while a woman looks at the camera.
315880837_90db309bab.jpg,"Three dogs, one holding a red Frisbee, standing in snow."
3159092624_66af4e207e.jpg,A child runs through the grass laughing.
3159424456_f316bdc1d5.jpg,A man holds a baby on the table at a restaurant.
3159447439_c1496cbaea.jpg,Two brown dogs run through the grass.
3159569570_dff24e7be9.jpg,A group of aboriginal girls is wearing bright colors.
3159641529_c2c74f3eaf.jpg,A white and brown dog is running over grass.
